full_text,cleasing,Tokenization and Case Folfing,Filtering/stopword removal,stemming data
"@99propaganda Udah jarang ikut debat (Capres-cawapres nya), jarang juga turun ke rakyat, tapi anehnya kok bisa elektabilitas paling tinggi padahal sering banget blunder dan niretika nya. 👀",propaganda Udah jarang ikut debat Caprescawapres nya jarang juga turun ke rakyat tapi anehnya kok bisa elektabilitas paling tinggi padahal sering banget blunder dan niretika nya ,"['propaganda', 'udah', 'jarang', 'ikut', 'debat', 'caprescawapres', 'nya', 'jarang', 'juga', 'turun', 'ke', 'rakyat', 'tapi', 'anehnya', 'kok', 'bisa', 'elektabilitas', 'paling', 'tinggi', 'padahal', 'sering', 'banget', 'blunder', 'dan', 'niretika', 'nya']","['propaganda', 'udah', 'jarang', 'debat', 'caprescawapres', 'nya', 'jarang', 'turun', 'rakyat', 'anehnya', 'elektabilitas', 'banget', 'blunder', 'niretika', 'nya']",propaganda udah jarang debat caprescawapres nya jarang turun rakyat aneh elektabilitas banget blunder niretika nya
Betul Teddy melekat pada Prabowo sebagai Menhan. Tapi debat capres Prabowo malam itu bukan sebagai kegiatan Menhan tapi sebagai capres. Kegiatan capres seperti itu tidak boleh menggunakan fasilitas negara seperti ajunan ini.,Betul Teddy melekat pada Prabowo sebagai Menhan Tapi debat capres Prabowo malam itu bukan sebagai kegiatan Menhan tapi sebagai capres Kegiatan capres seperti itu tidak boleh menggunakan fasilitas negara seperti ajunan ini,"['betul', 'teddy', 'melekat', 'pada', 'prabowo', 'sebagai', 'menhan', 'tapi', 'debat', 'capres', 'prabowo', 'malam', 'itu', 'bukan', 'sebagai', 'kegiatan', 'menhan', 'tapi', 'sebagai', 'capres', 'kegiatan', 'capres', 'seperti', 'itu', 'tidak', 'boleh', 'menggunakan', 'fasilitas', 'negara', 'seperti', 'ajunan', 'ini']","['teddy', 'melekat', 'prabowo', 'menhan', 'debat', 'capres', 'prabowo', 'malam', 'kegiatan', 'menhan', 'capres', 'kegiatan', 'capres', 'fasilitas', 'negara', 'ajunan']",teddy lekat prabowo menhan debat capres prabowo malam giat menhan capres giat capres fasilitas negara ajun
Kehadiran Teddy dalam debat capres 202 itu pun menuai kontroversi mengingat statusnya sebagai anggota TNI aktif. Peneliti Saiful Mujani pun ikut mengomentari peristiwa itu,Kehadiran Teddy dalam debat capres  itu pun menuai kontroversi mengingat statusnya sebagai anggota TNI aktif Peneliti Saiful Mujani pun ikut mengomentari peristiwa itu,"['kehadiran', 'teddy', 'dalam', 'debat', 'capres', 'itu', 'pun', 'menuai', 'kontroversi', 'mengingat', 'statusnya', 'sebagai', 'anggota', 'tni', 'aktif', 'peneliti', 'saiful', 'mujani', 'pun', 'ikut', 'mengomentari', 'peristiwa', 'itu']","['kehadiran', 'teddy', 'debat', 'capres', 'menuai', 'kontroversi', 'statusnya', 'anggota', 'tni', 'aktif', 'peneliti', 'saiful', 'mujani', 'mengomentari', 'peristiwa']",hadir teddy debat capres tuai kontroversi status anggota tni aktif teliti saiful mujani komentar peristiwa
"Nama Mayor Teddy Indra Wijaya kini menjadi perbincangan publik. Ini tak lepas dari keberadaannya yang berada di barisan pendukung calon presiden (capres) Prabowo Subianto saat debat capres di Komisi Pemilihan Umum (KPU) di Jakarta Pusat, pada Selasa, 12 Desember 2023 lalu. https://t.co/k1SDISEgLY",Nama Mayor Teddy Indra Wijaya kini menjadi perbincangan publik Ini tak lepas dari keberadaannya yang berada di barisan pendukung calon presiden capres Prabowo Subianto saat debat capres di Komisi Pemilihan Umum KPU di Jakarta Pusat pada Selasa  Desember  lalu ,"['nama', 'mayor', 'teddy', 'indra', 'wijaya', 'kini', 'menjadi', 'perbincangan', 'publik', 'ini', 'tak', 'lepas', 'dari', 'keberadaannya', 'yang', 'berada', 'di', 'barisan', 'pendukung', 'calon', 'presiden', 'capres', 'prabowo', 'subianto', 'saat', 'debat', 'capres', 'di', 'komisi', 'pemilihan', 'umum', 'kpu', 'di', 'jakarta', 'pusat', 'pada', 'selasa', 'desember', 'lalu']","['nama', 'mayor', 'teddy', 'indra', 'wijaya', 'perbincangan', 'publik', 'lepas', 'keberadaannya', 'barisan', 'pendukung', 'calon', 'presiden', 'capres', 'prabowo', 'subianto', 'debat', 'capres', 'komisi', 'pemilihan', 'kpu', 'jakarta', 'pusat', 'selasa', 'desember']",nama mayor teddy indra wijaya bincang publik lepas ada baris dukung calon presiden capres prabowo subianto debat capres komisi pilih kpu jakarta pusat selasa desember
"@ekky1995 Sebenernya bukan masalah dibayar atau gak nya si, tp kalo di liat dari hasil debat capres 1  dan emang bener2 nonton ya pasti tau siapa yg emang bagus. Yg jd pertanyaan apa iya kalo dr penampilan debat capres 1 itu penampilan yg terbaik pak prabowo?",ekky Sebenernya bukan masalah dibayar atau gak nya si tp kalo di liat dari hasil debat capres   dan emang bener nonton ya pasti tau siapa yg emang bagus Yg jd pertanyaan apa iya kalo dr penampilan debat capres  itu penampilan yg terbaik pak prabowo,"['ekky', 'sebenernya', 'bukan', 'masalah', 'dibayar', 'atau', 'gak', 'nya', 'si', 'tp', 'kalo', 'di', 'liat', 'dari', 'hasil', 'debat', 'capres', 'dan', 'emang', 'bener', 'nonton', 'ya', 'pasti', 'tau', 'siapa', 'yg', 'emang', 'bagus', 'yg', 'jd', 'pertanyaan', 'apa', 'iya', 'kalo', 'dr', 'penampilan', 'debat', 'capres', 'itu', 'penampilan', 'yg', 'terbaik', 'pak', 'prabowo']","['ekky', 'sebenernya', 'dibayar', 'gak', 'nya', 'si', 'tp', 'kalo', 'liat', 'hasil', 'debat', 'capres', 'emang', 'bener', 'nonton', 'ya', 'tau', 'yg', 'emang', 'bagus', 'yg', 'jd', 'iya', 'kalo', 'dr', 'penampilan', 'debat', 'capres', 'penampilan', 'yg', 'terbaik', 'prabowo']",ekky sebenernya bayar gak nya si tp kalo liat hasil debat capres emang bener nonton ya tau yg emang bagus yg jd iya kalo dr tampil debat capres tampil yg baik prabowo
Waktu Debat Capres kemaren itu si Bocil KECYDUK sedang Memakai Jam Tangan yang Harganya selangit.  Tukang Jualan Pisang dan Martabak sudah bergaya seperti Artis Dunia. https://t.co/arrHKUy994,Waktu Debat Capres kemaren itu si Bocil KECYDUK sedang Memakai Jam Tangan yang Harganya selangit  Tukang Jualan Pisang dan Martabak sudah bergaya seperti Artis Dunia ,"['waktu', 'debat', 'capres', 'kemaren', 'itu', 'si', 'bocil', 'kecyduk', 'sedang', 'memakai', 'jam', 'tangan', 'yang', 'harganya', 'selangit', 'tukang', 'jualan', 'pisang', 'dan', 'martabak', 'sudah', 'bergaya', 'seperti', 'artis', 'dunia']","['debat', 'capres', 'kemaren', 'si', 'bocil', 'kecyduk', 'memakai', 'jam', 'tangan', 'harganya', 'selangit', 'tukang', 'jualan', 'pisang', 'martabak', 'bergaya', 'artis', 'dunia']",debat capres kemaren si bocil kecyduk pakai jam tangan harga langit tukang jual pisang martabak gaya artis dunia
Gagasan siapa yang paling kamu nanti??  Saksikan Debat Kedua Capres Cawapres pada Jumat 22 Desember 2023 pukul 18.00 WIB live hanya di @sctv  #newssctv #liputan6sctv #Pilpres2024 #debat #aniesbaswedan #cakimin #GanjarPranowo #mahfudmd #prabowo #gibranrakabuming https://t.co/pgdsk8UXar,Gagasan siapa yang paling kamu nanti  Saksikan Debat Kedua Capres Cawapres pada Jumat  Desember  pukul  WIB live hanya di sctv  newssctv liputansctv Pilpres debat aniesbaswedan cakimin GanjarPranowo mahfudmd prabowo gibranrakabuming ,"['gagasan', 'siapa', 'yang', 'paling', 'kamu', 'nanti', 'saksikan', 'debat', 'kedua', 'capres', 'cawapres', 'pada', 'jumat', 'desember', 'pukul', 'wib', 'live', 'hanya', 'di', 'sctv', 'newssctv', 'liputansctv', 'pilpres', 'debat', 'aniesbaswedan', 'cakimin', 'ganjarpranowo', 'mahfudmd', 'prabowo', 'gibranrakabuming']","['gagasan', 'saksikan', 'debat', 'capres', 'cawapres', 'jumat', 'desember', 'wib', 'live', 'sctv', 'newssctv', 'liputansctv', 'pilpres', 'debat', 'aniesbaswedan', 'cakimin', 'ganjarpranowo', 'mahfudmd', 'prabowo', 'gibranrakabuming']",gagas saksi debat capres cawapres jumat desember wib live sctv newssctv liputansctv pilpres debat aniesbaswedan cakimin ganjarpranowo mahfudmd prabowo gibranrakabuming
"Dr sekian pelanggaran yg dilakukan tim gemoy yg dianggap positif ga kena sanksi, lainnya bny lolos. Spt bagi² program kampanye di cfd jkt, anak² pake kaos tim, ajudan ps ikut sbg pendukung debat capres. Kok bisa sih, yg jd bawaslu lemah ato ada proxy?",Dr sekian pelanggaran yg dilakukan tim gemoy yg dianggap positif ga kena sanksi lainnya bny lolos Spt bagi² program kampanye di cfd jkt anak² pake kaos tim ajudan ps ikut sbg pendukung debat capres Kok bisa sih yg jd bawaslu lemah ato ada proxy,"['dr', 'sekian', 'pelanggaran', 'yg', 'dilakukan', 'tim', 'gemoy', 'yg', 'dianggap', 'positif', 'ga', 'kena', 'sanksi', 'lainnya', 'bny', 'lolos', 'spt', 'bagi²', 'program', 'kampanye', 'di', 'cfd', 'jkt', 'anak²', 'pake', 'kaos', 'tim', 'ajudan', 'ps', 'ikut', 'sbg', 'pendukung', 'debat', 'capres', 'kok', 'bisa', 'sih', 'yg', 'jd', 'bawaslu', 'lemah', 'ato', 'ada', 'proxy']","['dr', 'sekian', 'pelanggaran', 'yg', 'tim', 'gemoy', 'yg', 'dianggap', 'positif', 'ga', 'kena', 'sanksi', 'bny', 'lolos', 'spt', 'bagi²', 'program', 'kampanye', 'cfd', 'jkt', 'anak²', 'pake', 'kaos', 'tim', 'ajudan', 'ps', 'sbg', 'pendukung', 'debat', 'capres', 'sih', 'yg', 'jd', 'bawaslu', 'lemah', 'ato', 'proxy']",dr sekian langgar yg tim gemoy yg anggap positif ga kena sanksi bny lolos spt bagi program kampanye cfd jkt anak pake kaos tim ajudan ps sbg dukung debat capres sih yg jd bawaslu lemah ato proxy
"@hikmat_says @CNNIndonesia Wkwkwk, Mayor Teddy dateng ke debat Capres aja katanya gpp karena dateng sebagai 'ajudan' padahal Debat Capres kan bukan tugas negara 🤣.",hikmatsays CNNIndonesia Wkwkwk Mayor Teddy dateng ke debat Capres aja katanya gpp karena dateng sebagai ajudan padahal Debat Capres kan bukan tugas negara 🤣,"['hikmatsays', 'cnnindonesia', 'wkwkwk', 'mayor', 'teddy', 'dateng', 'ke', 'debat', 'capres', 'aja', 'katanya', 'gpp', 'karena', 'dateng', 'sebagai', 'ajudan', 'padahal', 'debat', 'capres', 'kan', 'bukan', 'tugas', 'negara', '🤣']","['hikmatsays', 'cnnindonesia', 'wkwkwk', 'mayor', 'teddy', 'dateng', 'debat', 'capres', 'aja', 'gpp', 'dateng', 'ajudan', 'debat', 'capres', 'tugas', 'negara', '🤣']",hikmatsays cnnindonesia wkwkwk mayor teddy dateng debat capres aja gpp dateng ajudan debat capres tugas negara 
@Heraloebss Posisi menhan saat itu sedang melakukan kegiatan apa? 😂🤣😂🤣😂 apakah debat capres termasuk kegiatan menhan? 😂🤣😂🤣😂 orang bego jangan suka ngebegoin orang 😂🤣😂 jadi tambah bego lo 😂🤣😂 https://t.co/e6NnUfB0ah,Heraloebss Posisi menhan saat itu sedang melakukan kegiatan apa 🤣🤣 apakah debat capres termasuk kegiatan menhan 🤣🤣 orang bego jangan suka ngebegoin orang 🤣 jadi tambah bego lo 🤣 ,"['heraloebss', 'posisi', 'menhan', 'saat', 'itu', 'sedang', 'melakukan', 'kegiatan', 'apa', '🤣🤣', 'apakah', 'debat', 'capres', 'termasuk', 'kegiatan', 'menhan', '🤣🤣', 'orang', 'bego', 'jangan', 'suka', 'ngebegoin', 'orang', '🤣', 'jadi', 'tambah', 'bego', 'lo', '🤣']","['heraloebss', 'posisi', 'menhan', 'kegiatan', '🤣🤣', 'debat', 'capres', 'kegiatan', 'menhan', '🤣🤣', 'orang', 'bego', 'suka', 'ngebegoin', 'orang', '🤣', 'bego', 'lo', '🤣']",heraloebss posisi menhan giat  debat capres giat menhan  orang bego suka ngebegoin orang  bego lo 
@NarasiNewsroom @bawaslu_RI ybs hadir pada acara debat capres. Pak Prabowo dan Gibran hadir sebagai pasangan capres dan cawapres bukan sebagai Menhan dan Walikota Solo. Foto ini jelas ybs pose mengangkat tangan dan dua jarinya. Kita berharap ada yang melaporkan ke DKPP para komisioner Bawaslu. https://t.co/9dfaq7hNQn,NarasiNewsroom bawasluRI ybs hadir pada acara debat capres Pak Prabowo dan Gibran hadir sebagai pasangan capres dan cawapres bukan sebagai Menhan dan Walikota Solo Foto ini jelas ybs pose mengangkat tangan dan dua jarinya Kita berharap ada yang melaporkan ke DKPP para komisioner Bawaslu ,"['narasinewsroom', 'bawasluri', 'ybs', 'hadir', 'pada', 'acara', 'debat', 'capres', 'pak', 'prabowo', 'dan', 'gibran', 'hadir', 'sebagai', 'pasangan', 'capres', 'dan', 'cawapres', 'bukan', 'sebagai', 'menhan', 'dan', 'walikota', 'solo', 'foto', 'ini', 'jelas', 'ybs', 'pose', 'mengangkat', 'tangan', 'dan', 'dua', 'jarinya', 'kita', 'berharap', 'ada', 'yang', 'melaporkan', 'ke', 'dkpp', 'para', 'komisioner', 'bawaslu']","['narasinewsroom', 'bawasluri', 'ybs', 'hadir', 'acara', 'debat', 'capres', 'prabowo', 'gibran', 'hadir', 'pasangan', 'capres', 'cawapres', 'menhan', 'walikota', 'solo', 'foto', 'ybs', 'pose', 'mengangkat', 'tangan', 'jarinya', 'berharap', 'melaporkan', 'dkpp', 'komisioner', 'bawaslu']",narasinewsroom bawasluri ybs hadir acara debat capres prabowo gibran hadir pasang capres cawapres menhan walikota solo foto ybs pose angkat tangan jari harap lapor dkpp komisioner bawaslu
Ni debat capres/cawapres apa gaada yg bahas soal maritim Indonesia apa yaa,Ni debat caprescawapres apa gaada yg bahas soal maritim Indonesia apa yaa,"['ni', 'debat', 'caprescawapres', 'apa', 'gaada', 'yg', 'bahas', 'soal', 'maritim', 'indonesia', 'apa', 'yaa']","['ni', 'debat', 'caprescawapres', 'gaada', 'yg', 'bahas', 'maritim', 'indonesia', 'yaa']",ni debat caprescawapres gaada yg bahas maritim indonesia yaa
"@yourpadawann @mfatahilahakbar @TretanMuslim Tapi yah mau gimana lagi, biaya kampanye 02 gede banget, gitu aja cuman diatas 5% elektabilitasnya pasca debat capres sama Anies kemaren wkwkwk. Banyak yang nyebokin keblunderan kubu 02, dulu Cokmus yang 'seolah-olah' ngebenerin kelakuan jelek pejabat malah ada di barisan mereka.",yourpadawann mfatahilahakbar TretanMuslim Tapi yah mau gimana lagi biaya kampanye  gede banget gitu aja cuman diatas  elektabilitasnya pasca debat capres sama Anies kemaren wkwkwk Banyak yang nyebokin keblunderan kubu  dulu Cokmus yang seolaholah ngebenerin kelakuan jelek pejabat malah ada di barisan mereka,"['yourpadawann', 'mfatahilahakbar', 'tretanmuslim', 'tapi', 'yah', 'mau', 'gimana', 'lagi', 'biaya', 'kampanye', 'gede', 'banget', 'gitu', 'aja', 'cuman', 'diatas', 'elektabilitasnya', 'pasca', 'debat', 'capres', 'sama', 'anies', 'kemaren', 'wkwkwk', 'banyak', 'yang', 'nyebokin', 'keblunderan', 'kubu', 'dulu', 'cokmus', 'yang', 'seolaholah', 'ngebenerin', 'kelakuan', 'jelek', 'pejabat', 'malah', 'ada', 'di', 'barisan', 'mereka']","['yourpadawann', 'mfatahilahakbar', 'tretanmuslim', 'yah', 'gimana', 'biaya', 'kampanye', 'gede', 'banget', 'gitu', 'aja', 'cuman', 'diatas', 'elektabilitasnya', 'pasca', 'debat', 'capres', 'anies', 'kemaren', 'wkwkwk', 'nyebokin', 'keblunderan', 'kubu', 'cokmus', 'seolaholah', 'ngebenerin', 'kelakuan', 'jelek', 'pejabat', 'barisan']",yourpadawann mfatahilahakbar tretanmuslim yah gimana biaya kampanye gede banget gitu aja cuman atas elektabilitasnya pasca debat capres anies kemaren wkwkwk nyebokin keblunderan kubu cokmus seolaholah ngebenerin laku jelek jabat baris
"menurut kalian gimana ya, katanya kata dan kata. hasil survei setelah debat pertama hasilnya begini #DebatCapres https://t.co/QDKIlz5KLO",menurut kalian gimana ya katanya kata dan kata hasil survei setelah debat pertama hasilnya begini DebatCapres ,"['menurut', 'kalian', 'gimana', 'ya', 'katanya', 'kata', 'dan', 'kata', 'hasil', 'survei', 'setelah', 'debat', 'pertama', 'hasilnya', 'begini', 'debatcapres']","['gimana', 'ya', 'hasil', 'survei', 'debat', 'hasilnya', 'debatcapres']",gimana ya hasil survei debat hasil debatcapres
Setelah debat capres perdana..😬 https://t.co/ZDlnhX1AfP,Setelah debat capres perdana ,"['setelah', 'debat', 'capres', 'perdana']","['debat', 'capres', 'perdana']",debat capres perdana
